Claim_ID,Claim_Date,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Region,Product_Type,Claim_Amount,Claim_Status,Payout_Amount,Rejection_Reason,Processing_Time_Days
CLM13052,2025-08-06,CUST12661,Individual,47,Male,West,Life,41837.43,Approved,31053.74,,33.0
CLM15792,2025-02-21,CUST11968,Corporate,40,Male,East,Auto,18429.31,Approved,15491.12,,38.0
CLM11061,2025-08-25,CUST13748,SME,34,Female,Central,Health,4312.7,Approved,3957.16,,14.0
CLM10306,2024-11-16,CUST13451,Individual,85,Female,North,Health,3693.41,Approved,3478.28,,25.0
CLM13614,2025-06-28,CUST10390,SME,84,Female,West,Life,81385.97,Under Review,0.0,,
CLM10924,2025-11-21,CUST10699,Individual,70,Female,Central,Life,58644.33,Approved,58628.98,,25.0
CLM12138,2024-03-28,CUST13336,Individual,46,Female,Central,Auto,18439.44,Approved,15155.09,,8.0
CLM10493,2024-07-03,CUST12480,Individual,82,Female,South,Home,39996.94,Approved,33020.98,,8.0
CLM16764,2025-09-04,CUST10956,Corporate,22,Male,Central,Life,97901.83,Rejected,0.0,Suspected Fraud,35.0
CLM12227,2024-02-02,CUST12425,Individual,35,Male,Central,Auto,13630.88,Approved,9757.19,,6.0
CLM17397,2024-03-21,CUST12172,SME,65,Female,North,Home,38234.69,Approved,36270.8,,31.0
CLM14934,2024-05-16,CUST12449,Individual,29,Male,East,Health,9539.12,Approved,7903.16,,25.0
CLM12031,2025-08-15,CUST13848,Corporate,68,Male,North,Health,3235.01,Approved,3078.17,,1.0
CLM15860,2024-02-07,CUST12045,SME,65,Male,West,Life,24531.25,Rejected,0.0,Suspected Fraud,23.0
CLM11787,2024-06-09,CUST12809,Individual,27,Female,West,Health,14639.34,Rejected,0.0,Suspected Fraud,26.0
CLM16169,2025-07-25,CUST11649,Individual,50,Other,North,Health,9049.98,Approved,8141.32,,26.0
CLM12953,2025-01-09,CUST11746,Individual,60,Female,East,Life,53316.45,Rejected,0.0,Late Claim Filing,28.0
CLM16577,2025-07-17,CUST11922,Individual,37,Other,South,Life,87427.3,Approved,84950.77,,4.0
CLM11599,2024-10-17,CUST10177,Individual,72,Male,East,Auto,16807.24,Approved,14182.46,,8.0
CLM14779,2025-09-15,CUST10844,SME,18,Female,North,Auto,1421.54,Approved,1092.36,,8.0
CLM11644,2025-12-29,CUST11838,Corporate,42,Female,North,Health,7914.94,Approved,7450.61,,6.0
CLM13331,2025-07-25,CUST12355,Corporate,43,Male,South,Travel,1842.2,Approved,1372.89,,18.0
CLM16347,2025-07-11,CUST13406,Individual,24,Female,North,Health,5816.37,Approved,4928.65,,29.0
CLM18250,2024-07-25,CUST10064,SME,56,Female,West,Travel,4687.87,Approved,4347.88,,8.0
CLM12754,2025-02-17,CUST12778,Individual,25,Male,Central,Life,98575.72,Approved,88487.05,,30.0
CLM17612,2025-07-30,CUST12765,Individual,69,Male,North,Life,92768.73,Under Review,0.0,,
CLM12949,2025-02-03,CUST12923,Individual,33,Female,South,Travel,2689.52,Approved,1977.02,,30.0
CLM10130,2024-07-02,CUST13662,Individual,19,Male,South,Travel,3386.9,Under Review,0.0,,
CLM14202,2024-01-31,CUST11922,Individual,18,Male,East,Auto,2636.3,Rejected,0.0,Insufficient Documentation,33.0
CLM15720,2025-03-15,CUST10226,Individual,39,Male,East,Travel,1153.31,Rejected,0.0,Insufficient Documentation,27.0
CLM15726,2025-11-01,CUST13368,SME,19,Female,Central,Auto,3112.82,Approved,2380.92,,38.0
CLM13717,2025-10-01,CUST11241,Individual,22,Male,Central,Home,21660.41,Approved,20941.52,,23.0
CLM15138,2025-10-09,CUST11386,Individual,57,Female,East,Home,40824.51,Approved,40074.62,,25.0
CLM15212,2024-04-16,CUST12243,Individual,23,Unknown,South,Auto,5400.33,Approved,3831.12,,32.0
CLM16246,2025-12-25,CUST12338,Corporate,48,Female,North,Auto,1348.78,Approved,1012.69,,3.0
CLM16517,2024-11-04,CUST10176,Individual,22,Male,East,Travel,3924.48,Under Review,0.0,,
CLM16733,2025-02-18,CUST12201,SME,74,Female,Central,Home,17001.2,Under Review,0.0,,
CLM10623,2024-10-15,CUST12874,Individual,45,Male,Central,Auto,14748.79,Approved,11031.49,,25.0
CLM12829,2024-04-16,CUST12095,Individual,40,Male,North,Health,11188.48,Approved,9675.6,,37.0
CLM10588,2025-11-06,CUST11834,Individual,80,Male,West,Auto,16883.27,Rejected,0.0,Late Claim Filing,7.0
CLM15318,2025-10-28,CUST13109,Individual,57,Female,North,Travel,237.8,Approved,234.74,,13.0
CLM17179,2024-07-08,CUST11149,Individual,19,Male,West,Travel,648.99,Under Review,0.0,,
CLM16656,2025-03-02,CUST13726,Individual,82,Unknown,North,Home,31909.23,Approved,30823.48,,20.0
CLM17331,2025-02-05,CUST10417,Corporate,30,Female,East,Travel,4498.97,Approved,3539.65,,14.0
CLM10360,2025-01-18,CUST12002,SME,39,Female,Central,Health,10964.02,Approved,10018.33,,21.0
CLM15294,2025-09-29,CUST11911,Individual,84,Male,Central,Travel,1954.36,Under Review,0.0,,
CLM13273,2025-09-06,CUST12979,Individual,45,Female,East,Home,16219.26,Approved,11716.84,,35.0
CLM10465,2025-11-11,CUST13245,SME,77,Female,Central,Home,15132.02,Approved,14223.12,,5.0
CLM13737,2025-11-12,CUST13866,Individual,30,Female,Central,Travel,2607.79,Approved,2578.2,,17.0
CLM18160,2024-08-30,CUST11084,Corporate,79,Female,East,Auto,21653.93,Approved,21515.67,,5.0
CLM14728,2024-01-22,CUST13851,Individual,77,Other,Central,Home,20477.38,Approved,20475.17,,36.0
CLM11758,2025-02-22,CUST10794,Individual,46,Female,Central,Life,80722.54,Approved,70482.65,,31.0
CLM13050,2024-12-08,CUST11159,SME,47,Female,North,Travel,509.19,Approved,503.67,,15.0
CLM16617,2025-01-27,CUST11429,Individual,26,Male,Central,Auto,23913.86,Under Review,0.0,,
CLM15691,2024-10-25,CUST10691,Individual,38,Male,Central,Health,14847.41,Approved,10835.47,,12.0
CLM14734,2025-07-08,CUST12336,Individual,76,Unknown,Central,Auto,9650.28,Approved,8446.14,,21.0
CLM17152,2025-04-28,CUST13051,Corporate,59,Male,North,Health,4031.4,Rejected,0.0,Lack of Coverage,41.0
CLM11548,2025-11-06,CUST10470,Individual,49,Male,East,Auto,24501.72,Rejected,0.0,Suspected Fraud,2.0
CLM17289,2024-04-18,CUST13821,Individual,63,Female,East,Life,46839.16,Under Review,0.0,,
CLM14391,2025-02-13,CUST11670,SME,56,Male,East,Auto,24646.29,Approved,23617.2,,10.0
CLM10435,2024-06-07,CUST12072,SME,25,Male,North,Life,33654.47,Approved,29314.39,,11.0
CLM13058,2025-08-16,CUST13129,SME,52,Female,North,Travel,3710.04,Under Review,0.0,,
CLM10582,2025-08-06,CUST10701,Individual,36,Male,East,Auto,14218.99,Under Review,0.0,,
CLM13110,2024-11-06,CUST11939,Individual,25,Female,Central,Travel,3971.28,Under Review,0.0,,
CLM16828,2024-08-06,CUST12824,Individual,30,Male,Central,Home,35842.84,Approved,35484.86,,23.0
CLM14591,2024-05-01,CUST12623,Individual,42,Male,East,Life,84628.5,Rejected,0.0,Suspected Fraud,10.0
CLM17686,2024-04-14,CUST10399,Corporate,29,Male,Central,Life,95573.7,Approved,81365.32,,10.0
CLM16482,2025-10-18,CUST10789,Individual,48,Female,West,Home,13984.83,Approved,13113.18,,29.0
CLM10671,2025-09-19,CUST12052,Individual,82,Male,Central,Health,3323.71,Approved,2780.24,,3.0
CLM11221,2025-02-24,CUST12671,Individual,45,Female,West,Health,2753.77,Approved,2560.7,,34.0
CLM14114,2025-08-01,CUST10854,Individual,79,Male,South,Auto,5949.54,Approved,5182.87,,23.0
CLM10237,2025-07-10,CUST11182,Individual,50,Unknown,West,Health,1939.8,Approved,1496.29,,32.0
CLM14413,2024-04-15,CUST12821,Individual,42,Unknown,South,Life,12278.96,Approved,11679.33,,33.0
CLM11298,2025-06-15,CUST13813,Individual,77,Female,Central,Home,2044.6,Approved,1473.75,,34.0
CLM17193,2025-05-22,CUST10841,SME,24,Male,East,Life,47145.54,Under Review,0.0,,
CLM11595,2024-07-12,CUST13401,Individual,60,Female,West,Health,9621.5,Under Review,0.0,,
CLM15618,2024-12-29,CUST10547,Individual,85,Male,North,Travel,3570.0,Approved,3027.55,,23.0
CLM18326,2025-05-31,CUST11501,Individual,29,Female,Central,Life,13343.88,Under Review,0.0,,
CLM17954,2025-05-23,CUST10480,Individual,29,Male,Central,Travel,4272.43,Approved,3433.12,,11.0
CLM16512,2024-05-07,CUST13672,Corporate,81,Female,Central,Health,3241.53,Rejected,0.0,Policy Exclusion,22.0
CLM16829,2024-04-21,CUST10493,SME,80,Male,Unknown,Health,5033.51,Approved,4939.78,,34.0
CLM15710,2024-02-21,CUST12007,Individual,43,Male,South,Auto,24716.72,Rejected,0.0,Insufficient Documentation,39.0
CLM12445,2025-12-29,CUST12532,Individual,53,Male,West,Travel,563.36,Approved,491.68,,7.0
CLM12553,2025-10-25,CUST11555,Corporate,41,Male,South,Home,28495.31,Approved,21309.04,,3.0
CLM16525,2025-08-05,CUST10267,Individual,74,Female,South,Life,31464.59,Approved,26143.9,,15.0
CLM14099,2025-09-09,CUST10169,SME,85,Male,North,Auto,12822.73,Approved,10999.38,,41.0
CLM10889,2025-04-30,CUST12210,SME,57,Female,Central,Travel,2799.95,Under Review,0.0,,
CLM11096,2025-02-01,CUST12320,Individual,72,Unknown,North,Auto,17392.03,Approved,14534.59,,15.0
CLM11172,2024-11-13,CUST12830,Individual,85,Female,North,Health,6439.56,Rejected,0.0,Suspected Fraud,16.0
CLM16907,2025-01-04,CUST13774,Individual,69,Male,North,Health,1547.99,Approved,1507.67,,34.0
CLM14537,2024-03-16,CUST10728,Corporate,21,Male,South,Auto,13300.69,Approved,12186.84,,38.0
CLM14906,2025-08-28,CUST11524,Individual,24,Female,West,Health,13481.38,Approved,11650.76,,25.0
CLM10917,2025-05-01,CUST12926,SME,53,Male,Central,Travel,1582.35,Approved,1518.53,,17.0
CLM15083,2024-10-08,CUST10698,Individual,49,Male,Central,Life,53146.12,Approved,41541.72,,15.0
CLM10184,2025-03-14,CUST12537,Individual,57,Male,East,Auto,22552.91,Approved,20605.69,,15.0
CLM11058,2024-03-19,CUST13805,Individual,52,Unknown,South,Travel,618.78,Approved,535.58,,37.0
CLM14595,2024-12-02,CUST12445,Individual,59,Male,North,Travel,3144.17,Under Review,0.0,,
CLM13099,2025-08-04,CUST10226,Individual,85,Male,North,Health,11417.11,Approved,9572.2,,42.0
CLM12909,2024-02-28,CUST11347,Individual,72,Female,East,Travel,3818.45,Approved,3089.95,,37.0
CLM10256,2025-08-10,CUST11935,Individual,61,Male,West,Auto,17259.81,Approved,13579.37,,19.0
CLM17521,2024-04-12,CUST10997,SME,47,Male,South,Home,4835.76,Rejected,0.0,Suspected Fraud,34.0
CLM14786,2024-11-30,CUST12018,SME,58,Male,East,Auto,3768.64,Approved,3655.09,,21.0
CLM11898,2025-07-26,CUST10420,Individual,27,Unknown,West,Travel,3985.68,Under Review,0.0,,
CLM12671,2024-12-31,CUST11050,Individual,57,Male,North,Life,36720.57,Approved,32498.37,,14.0
CLM15330,2025-03-04,CUST13494,Individual,26,Male,West,Health,14828.63,Approved,13008.86,,44.0
CLM10207,2024-06-08,CUST10421,SME,68,Other,Central,Auto,2062.91,Under Review,0.0,,
CLM11165,2024-06-27,CUST12024,Individual,27,Male,East,Life,28431.42,Approved,22422.62,,12.0
CLM11648,2025-03-18,CUST13988,Corporate,52,Unknown,North,Travel,1608.76,Rejected,0.0,Suspected Fraud,1.0
CLM17871,2025-12-22,CUST13641,SME,34,Female,West,Travel,3899.2,Approved,3017.59,,2.0
CLM12629,2025-05-22,CUST13566,Individual,54,Male,South,Health,14750.22,Approved,11404.72,,26.0
CLM15196,2024-11-08,CUST12953,Corporate,36,Female,Central,Health,901.76,Approved,734.5,,21.0
CLM12428,2024-03-29,CUST11181,SME,82,Female,West,Auto,12669.17,Approved,9224.91,,43.0
CLM17775,2025-11-13,CUST11088,Corporate,69,Male,East,Travel,1120.78,Rejected,0.0,Insufficient Documentation,35.0
CLM11550,2025-01-15,CUST10431,Individual,35,Female,West,Health,1075.98,Rejected,0.0,Suspected Fraud,11.0
CLM15301,2025-07-13,CUST13917,Individual,41,Unknown,East,Life,32080.87,Approved,27514.76,,38.0
CLM12737,2024-11-20,CUST12440,SME,79,Female,Central,Health,4335.19,Under Review,0.0,,
CLM17410,2025-11-13,CUST11840,Individual,26,Male,East,Travel,2870.15,Approved,2731.26,,32.0
CLM13202,2024-08-06,CUST11734,SME,73,Unknown,East,Life,53204.76,Under Review,0.0,,
CLM13636,2024-12-20,CUST12237,Individual,65,Male,East,Travel,1647.13,Approved,1561.24,,14.0
CLM15847,2024-02-16,CUST10556,Individual,52,Male,West,Travel,2637.58,Rejected,0.0,Suspected Fraud,33.0
CLM15870,2024-04-09,CUST11555,SME,80,Male,East,Health,2199.07,Approved,1863.94,,10.0
CLM16528,2025-01-24,CUST13321,Individual,70,Female,Central,Auto,24769.93,Approved,17552.84,,8.0
CLM14255,2024-04-02,CUST11636,SME,83,Male,West,Auto,1256.06,Rejected,0.0,Policy Exclusion,33.0
CLM12068,2024-01-25,CUST11237,Individual,54,Male,South,Life,13186.23,Approved,9785.1,,15.0
CLM10629,2025-07-11,CUST13421,Corporate,24,Male,West,Life,60305.0,Rejected,0.0,Late Claim Filing,24.0
CLM14193,2024-08-13,CUST13348,Corporate,74,Other,Central,Travel,544.73,Rejected,0.0,Policy Exclusion,31.0
CLM13779,2025-12-11,CUST10838,Corporate,68,Male,West,Travel,3169.92,Approved,2580.69,,30.0
CLM18301,2024-10-26,CUST11797,Corporate,44,Male,East,Life,88516.12,Approved,69199.53,,43.0
CLM15755,2025-08-23,CUST11932,Individual,62,Female,Central,Home,5472.18,Approved,4177.61,,13.0
CLM16825,2024-07-18,CUST12395,Corporate,52,Female,Central,Travel,2175.55,Approved,2104.82,,31.0
CLM14924,2025-02-15,CUST10178,Corporate,72,Female,Central,Travel,1707.52,Under Review,0.0,,
CLM14485,2024-06-22,CUST13171,Individual,85,Female,South,Travel,2602.59,Approved,1878.62,,14.0
CLM13674,2024-12-13,CUST10612,Individual,38,Male,West,Health,8233.05,Approved,7119.56,,45.0
CLM15564,2025-02-13,CUST13831,SME,65,Female,Central,Travel,3895.2,Approved,3459.62,,29.0
CLM10992,2025-10-31,CUST12642,SME,66,Male,South,Travel,2920.5,Approved,2867.48,,13.0
CLM15350,2024-11-30,CUST11880,Individual,51,Female,Central,Travel,3299.4,Approved,2398.68,,11.0
CLM18021,2025-01-15,CUST11065,SME,41,Male,West,Home,22196.27,Rejected,0.0,Policy Exclusion,11.0
CLM12618,2024-04-23,CUST12959,SME,22,Male,South,Home,43618.32,Approved,39811.82,,35.0
CLM13773,2024-03-06,CUST11120,Individual,49,Female,Central,Health,9677.21,Under Review,0.0,,
CLM10695,2025-04-04,CUST13891,SME,38,Female,South,Travel,4499.93,Approved,3526.83,,29.0
CLM17240,2025-04-02,CUST13132,Individual,75,Male,East,Auto,9335.66,Rejected,0.0,Policy Exclusion,38.0
CLM12230,2025-04-05,CUST13097,SME,72,Other,Central,Health,4554.83,Approved,3847.4,,15.0
CLM13556,2025-01-19,CUST13154,Individual,63,Other,South,Auto,16129.38,Under Review,0.0,,
CLM14781,2024-09-21,CUST10651,Individual,68,Male,East,Travel,2241.39,Rejected,0.0,Suspected Fraud,8.0
CLM12405,2024-10-24,CUST13922,Individual,63,Male,East,Auto,8860.24,Rejected,0.0,Lack of Coverage,43.0
CLM12878,2024-07-16,CUST12612,Individual,62,Male,East,Auto,12532.12,Approved,8923.92,,43.0
CLM12940,2025-08-06,CUST13619,Individual,31,Other,West,Auto,14746.85,Rejected,0.0,Late Claim Filing,3.0
CLM12013,2025-06-03,CUST13884,Individual,36,Female,East,Life,28973.71,Approved,28815.92,,12.0
CLM14927,2024-08-12,CUST12483,SME,51,Male,West,Life,49124.56,Approved,41658.61,,6.0
CLM10005,2025-10-16,CUST11780,SME,82,Female,East,Health,6915.11,Approved,6422.43,,24.0
CLM10000,2025-06-01,CUST12619,Individual,29,Male,South,Auto,1112.76,Approved,1013.05,,42.0
CLM10808,2025-07-05,CUST11142,Individual,83,Other,East,Life,78939.2,Under Review,0.0,,
CLM13512,2025-11-09,CUST10610,Individual,55,Female,East,Health,10497.31,Approved,7379.77,,11.0
CLM13516,2025-07-13,CUST11964,Individual,23,Male,South,Health,11985.51,Approved,8690.35,,29.0
CLM18129,2025-08-26,CUST12989,SME,36,Female,South,Home,1478.29,Approved,1256.67,,24.0
CLM11815,2024-05-06,CUST11598,Individual,45,Male,West,Life,54853.23,Rejected,0.0,Policy Exclusion,45.0
CLM14368,2024-02-26,CUST11205,Corporate,81,Male,Central,Travel,4310.29,Rejected,0.0,Policy Exclusion,14.0
CLM11694,2024-11-23,CUST12945,Individual,21,Female,East,Life,90208.72,Under Review,0.0,,
CLM17569,2025-02-28,CUST12393,SME,65,Female,North,Travel,2864.23,Rejected,0.0,Suspected Fraud,19.0
CLM10987,2024-01-23,CUST12784,Corporate,79,Male,East,Health,10506.36,Approved,7789.57,,37.0
CLM17224,2024-08-08,CUST12088,Individual,81,Female,South,Auto,23288.72,Approved,18190.66,,20.0
CLM15767,2025-01-31,CUST12305,Individual,62,Female,South,Life,55894.94,Rejected,0.0,Policy Exclusion,22.0
CLM15843,2025-11-16,CUST11655,Individual,59,Female,Central,Auto,16732.3,Approved,16368.09,,14.0
CLM12836,2024-01-24,CUST13436,Individual,63,Female,East,Travel,2118.08,Approved,1759.01,,14.0
CLM14082,2024-07-09,CUST11864,Corporate,55,Male,West,Home,45135.87,Under Review,0.0,,
CLM10822,2025-06-18,CUST13079,Individual,39,Female,North,Travel,80.29,Approved,72.74,,1.0
CLM13836,2025-08-27,CUST13457,Individual,71,Male,East,Health,8589.69,Approved,7065.47,,20.0
CLM12816,2024-04-08,CUST11705,Corporate,51,Unknown,East,Home,43630.7,Approved,40028.2,,28.0
CLM14363,2025-07-15,CUST12487,Individual,70,Female,East,Travel,2569.25,Approved,2534.98,,1.0
CLM13237,2024-11-19,CUST12062,Individual,49,Female,South,Home,6236.86,Approved,5817.33,,16.0
CLM12221,2024-09-18,CUST12540,Individual,48,Female,Unknown,Home,9885.86,Rejected,0.0,Lack of Coverage,38.0
CLM14242,2024-11-18,CUST11499,Individual,35,Male,West,Health,13639.55,Under Review,0.0,,
CLM13062,2024-12-08,CUST12168,Individual,50,Female,Central,Travel,3803.77,Approved,2803.77,,7.0
CLM17705,2025-09-04,CUST11042,Corporate,45,Female,West,Home,11176.65,Under Review,0.0,,
CLM17798,2025-04-19,CUST11763,SME,28,Female,East,Health,687.24,Approved,581.8,,33.0
CLM17857,2024-08-01,CUST10863,SME,21,Male,West,Travel,3666.99,Approved,3180.57,,1.0
CLM13071,2025-06-20,CUST11387,Individual,83,Male,Central,Travel,3675.28,Rejected,0.0,Insufficient Documentation,38.0
CLM13677,2024-02-25,CUST12512,Individual,79,Male,South,Life,59506.6,Rejected,0.0,Lack of Coverage,32.0
CLM12921,2024-09-07,CUST10308,Individual,80,Other,East,Auto,16591.46,Approved,13909.74,,7.0
CLM15272,2024-04-13,CUST12039,Corporate,51,Male,Central,Auto,2186.59,Approved,1569.06,,36.0
CLM11369,2024-07-10,CUST11406,Individual,51,Male,South,Life,64784.99,Approved,64101.69,,5.0
CLM10171,2024-05-17,CUST11384,Individual,33,Male,Central,Auto,19050.16,Approved,16496.83,,4.0
CLM16634,2025-08-21,CUST11401,Individual,41,Male,South,Auto,791.57,Rejected,0.0,Suspected Fraud,16.0
CLM12382,2024-02-17,CUST10434,Individual,46,Female,Central,Home,3076.67,Approved,2783.34,,10.0
CLM16959,2024-10-04,CUST10564,Corporate,36,Male,East,Life,24014.13,Under Review,0.0,,
CLM13476,2024-01-10,CUST12399,SME,23,Male,West,Home,32321.5,Approved,29882.53,,45.0
CLM14051,2024-02-11,CUST13881,Corporate,37,Male,East,Life,19706.03,Rejected,0.0,Late Claim Filing,6.0
CLM11027,2025-12-07,CUST12702,Individual,79,Male,East,Auto,15313.92,Under Review,0.0,,
CLM17151,2025-07-04,CUST12174,Individual,53,Male,South,Life,87276.15,Approved,76138.69,,32.0
CLM17253,2025-05-29,CUST12622,SME,39,Male,West,Home,30745.58,Approved,23270.64,,34.0
CLM17189,2025-06-21,CUST12708,Individual,21,Female,North,Health,3941.03,Rejected,0.0,Lack of Coverage,15.0
CLM17946,2024-08-31,CUST13882,SME,50,Male,South,Travel,3068.82,Approved,2258.2,,41.0
CLM12489,2024-09-18,CUST11692,SME,76,Male,South,Life,49726.01,Approved,45465.81,,4.0
CLM17180,2025-03-15,CUST11242,SME,24,Male,North,Travel,2627.85,Approved,2588.06,,19.0
CLM15281,2024-06-28,CUST10939,SME,78,Female,North,Auto,14685.85,Approved,11630.61,,4.0
CLM15881,2025-03-21,CUST11244,Individual,83,Male,South,Home,17126.4,Approved,14689.17,,14.0
CLM18200,2025-10-18,CUST10912,Individual,67,Male,West,Home,49203.25,Approved,35106.19,,39.0
CLM16760,2025-10-23,CUST11117,Individual,53,Male,South,Life,68510.34,Approved,67490.59,,8.0
CLM17356,2024-02-13,CUST10787,SME,62,Female,South,Life,26612.38,Approved,24902.03,,7.0
CLM15606,2024-04-12,CUST13574,SME,29,Female,North,Auto,11582.03,Under Review,0.0,,
CLM14920,2025-07-07,CUST11675,SME,38,Male,West,Health,3780.22,Approved,3448.39,,26.0
CLM10887,2024-07-30,CUST13905,Corporate,70,Male,East,Travel,1008.03,Approved,737.92,,35.0
CLM10991,2025-04-22,CUST11112,Individual,49,Female,North,Health,8508.89,Approved,7237.66,,31.0
CLM16869,2025-06-14,CUST11461,Individual,43,Female,North,Home,42513.56,Approved,41557.24,,20.0
CLM13323,2025-05-06,CUST12655,Individual,69,Female,East,Auto,18117.61,Approved,16276.0,,14.0
CLM14947,2024-05-31,CUST10458,Individual,60,Male,East,Home,10324.73,Approved,8425.99,,35.0
CLM11912,2025-01-06,CUST10332,Individual,56,Male,West,Auto,24687.42,Under Review,0.0,,
CLM11073,2025-09-26,CUST11519,Individual,38,Male,North,Home,28573.31,Approved,22286.62,,7.0
CLM13053,2024-05-01,CUST12558,Individual,37,Female,West,Health,746.3,Rejected,0.0,Suspected Fraud,28.0
CLM11337,2024-12-06,CUST11212,Corporate,50,Male,Central,Home,21543.07,Under Review,0.0,,
CLM13357,2024-05-26,CUST10120,SME,34,Female,Central,Life,23544.64,Approved,18937.37,,28.0
CLM15627,2024-01-08,CUST11586,Individual,28,Male,South,Life,52406.29,Approved,42169.05,,17.0
CLM12312,2025-05-02,CUST11429,Individual,76,Female,South,Travel,153.06,Under Review,0.0,,
CLM15262,2025-12-12,CUST13578,SME,68,Female,Central,Health,10145.97,Approved,7776.77,,14.0
CLM12100,2025-01-31,CUST12672,Individual,75,Female,North,Health,6365.32,Under Review,0.0,,
CLM11426,2024-03-26,CUST10667,SME,20,Female,West,Travel,4540.5,Approved,4285.48,,14.0
CLM10638,2024-04-18,CUST13877,Individual,20,Female,Central,Travel,2835.72,Approved,2459.09,,28.0
CLM13907,2024-02-06,CUST12847,Individual,64,Female,Central,Travel,973.23,Rejected,0.0,Late Claim Filing,13.0
CLM16294,2024-03-29,CUST10569,Individual,29,Male,South,Life,91299.98,Approved,69064.51,,18.0
CLM17811,2025-07-01,CUST10170,Corporate,85,Male,South,Life,76317.55,Rejected,0.0,Suspected Fraud,19.0
CLM10365,2024-06-06,CUST10923,SME,56,Male,South,Life,48314.74,Under Review,0.0,,
CLM16253,2025-01-03,CUST13814,SME,71,Female,South,Life,73918.49,Approved,72914.28,,23.0
CLM17732,2025-10-01,CUST11201,Individual,56,Female,West,Travel,2066.31,Approved,1650.41,,34.0
CLM16059,2025-03-14,CUST12170,Individual,32,Other,East,Travel,232.96,Rejected,0.0,Policy Exclusion,28.0
